Date,LMP,Node
9/14/2017 6:00:00 PM,31.75,.Z.NEMASSBOST
9/14/2017 7:00:00 PM,37.6,.Z.MAINE
9/14/2017 7:00:00 PM,38.08,.Z.NEWHAMPSHIRE
9/14/2017 7:00:00 PM,38.45,.Z.VERMONT
9/14/2017 7:00:00 PM,38.65,.Z.CONNECTICUT
9/14/2017 7:00:00 PM,37.39,.Z.RHODEISLAND
9/14/2017 7:00:00 PM,37.53,.Z.SEMASS
9/14/2017 7:00:00 PM,38.04,.Z.WCMASS
9/14/2017 7:00:00 PM,37.76,.Z.NEMASSBOST
9/14/2017 8:00:00 PM,36.29,.Z.MAINE
9/14/2017 8:00:00 PM,36.85,.Z.NEWHAMPSHIRE
9/14/2017 8:00:00 PM,37.36,.Z.VERMONT
9/14/2017 8:00:00 PM,37.45,.Z.CONNECTICUT
9/14/2017 8:00:00 PM,36.12,.Z.RHODEISLAND
9/14/2017 8:00:00 PM,36.24,.Z.SEMASS
9/14/2017 8:00:00 PM,36.82,.Z.WCMASS
9/14/2017 8:00:00 PM,36.48,.Z.NEMASSBOST
9/14/2017 9:00:00 PM,32.96,.Z.MAINE
9/14/2017 9:00:00 PM,33.49,.Z.NEWHAMPSHIRE
9/14/2017 9:00:00 PM,33.92,.Z.VERMONT
9/14/2017 9:00:00 PM,34.07,.Z.CONNECTICUT
9/14/2017 9:00:00 PM,32.84,.Z.RHODEISLAND
9/14/2017 9:00:00 PM,32.94,.Z.SEMASS
9/14/2017 9:00:00 PM,33.51,.Z.WCMASS
9/14/2017 9:00:00 PM,33.15,.Z.NEMASSBOST
9/14/2017 10:00:00 PM,33.18,.Z.MAINE
9/14/2017 10:00:00 PM,33.72,.Z.NEWHAMPSHIRE
9/14/2017 10:00:00 PM,34.14,.Z.VERMONT
9/14/2017 10:00:00 PM,34.41,.Z.CONNECTICUT
9/14/2017 10:00:00 PM,33.18,.Z.RHODEISLAND
9/14/2017 10:00:00 PM,33.26,.Z.SEMASS
9/14/2017 10:00:00 PM,33.87,.Z.WCMASS
9/14/2017 10:00:00 PM,33.42,.Z.NEMASSBOST
9/14/2017 11:00:00 PM,19.89,.Z.MAINE
9/14/2017 11:00:00 PM,20.19,.Z.NEWHAMPSHIRE
9/14/2017 11:00:00 PM,20.39,.Z.VERMONT
9/14/2017 11:00:00 PM,20.61,.Z.CONNECTICUT
9/14/2017 11:00:00 PM,19.98,.Z.RHODEISLAND
9/14/2017 11:00:00 PM,19.99,.Z.SEMASS
9/14/2017 11:00:00 PM,20.32,.Z.WCMASS
9/14/2017 11:00:00 PM,20.05,.Z.NEMASSBOST
9/15/2017 12:00:00 AM,21.83,.Z.MAINE
9/15/2017 12:00:00 AM,22.19,.Z.NEWHAMPSHIRE
9/15/2017 12:00:00 AM,22.44,.Z.VERMONT
9/15/2017 12:00:00 AM,22.69,.Z.CONNECTICUT
9/15/2017 12:00:00 AM,22,.Z.RHODEISLAND
9/15/2017 12:00:00 AM,21.92,.Z.SEMASS
9/15/2017 12:00:00 AM,22.33,.Z.WCMASS
9/15/2017 12:00:00 AM,21.99,.Z.NEMASSBOST
9/15/2017 1:00:00 AM,19.87,.Z.MAINE
9/15/2017 1:00:00 AM,20.29,.Z.NEWHAMPSHIRE
9/15/2017 1:00:00 AM,20.69,.Z.VERMONT
9/15/2017 1:00:00 AM,20.92,.Z.CONNECTICUT
9/15/2017 1:00:00 AM,20.12,.Z.RHODEISLAND
9/15/2017 1:00:00 AM,20.04,.Z.SEMASS
9/15/2017 1:00:00 AM,20.52,.Z.WCMASS
9/15/2017 1:00:00 AM,20.09,.Z.NEMASSBOST
9/15/2017 2:00:00 AM,17.11,.Z.MAINE
9/15/2017 2:00:00 AM,17.48,.Z.NEWHAMPSHIRE
9/15/2017 2:00:00 AM,17.88,.Z.VERMONT
9/15/2017 2:00:00 AM,18.09,.Z.CONNECTICUT
9/15/2017 2:00:00 AM,17.29,.Z.RHODEISLAND
9/15/2017 2:00:00 AM,17.23,.Z.SEMASS
9/15/2017 2:00:00 AM,17.71,.Z.WCMASS
9/15/2017 2:00:00 AM,17.28,.Z.NEMASSBOST
9/15/2017 3:00:00 AM,15.53,.Z.MAINE
9/15/2017 3:00:00 AM,15.85,.Z.NEWHAMPSHIRE
9/15/2017 3:00:00 AM,16.16,.Z.VERMONT
9/15/2017 3:00:00 AM,16.33,.Z.CONNECTICUT
9/15/2017 3:00:00 AM,15.69,.Z.RHODEISLAND
9/15/2017 3:00:00 AM,15.61,.Z.SEMASS
9/15/2017 3:00:00 AM,16.03,.Z.WCMASS
9/15/2017 3:00:00 AM,15.67,.Z.NEMASSBOST
9/15/2017 4:00:00 AM,15.54,.Z.MAINE
9/15/2017 4:00:00 AM,15.86,.Z.NEWHAMPSHIRE
9/15/2017 4:00:00 AM,16.17,.Z.VERMONT
9/15/2017 4:00:00 AM,16.33,.Z.CONNECTICUT
9/15/2017 4:00:00 AM,15.7,.Z.RHODEISLAND
9/15/2017 4:00:00 AM,15.6,.Z.SEMASS
9/15/2017 4:00:00 AM,16.03,.Z.WCMASS
9/15/2017 4:00:00 AM,15.67,.Z.NEMASSBOST
9/15/2017 5:00:00 AM,16.15,.Z.MAINE
9/15/2017 5:00:00 AM,16.5,.Z.NEWHAMPSHIRE
9/15/2017 5:00:00 AM,16.86,.Z.VERMONT
9/15/2017 5:00:00 AM,17,.Z.CONNECTICUT
9/15/2017 5:00:00 AM,16.28,.Z.RHODEISLAND
9/15/2017 5:00:00 AM,16.2,.Z.SEMASS
9/15/2017 5:00:00 AM,16.67,.Z.WCMASS
9/15/2017 5:00:00 AM,16.27,.Z.NEMASSBOST
9/15/2017 6:00:00 AM,27.96,.Z.MAINE
9/15/2017 6:00:00 AM,28.51,.Z.NEWHAMPSHIRE
9/15/2017 6:00:00 AM,29.06,.Z.VERMONT
9/15/2017 6:00:00 AM,29.3,.Z.CONNECTICUT
9/15/2017 6:00:00 AM,28.08,.Z.RHODEISLAND
9/15/2017 6:00:00 AM,27.98,.Z.SEMASS
9/15/2017 6:00:00 AM,28.72,.Z.WCMASS
9/15/2017 6:00:00 AM,28.13,.Z.NEMASSBOST
9/15/2017 7:00:00 AM,25.82,.Z.MAINE
9/15/2017 7:00:00 AM,26.28,.Z.NEWHAMPSHIRE
9/15/2017 7:00:00 AM,26.7,.Z.VERMONT
9/15/2017 7:00:00 AM,26.77,.Z.CONNECTICUT
9/15/2017 7:00:00 AM,25.71,.Z.RHODEISLAND
9/15/2017 7:00:00 AM,25.72,.Z.SEMASS
9/15/2017 7:00:00 AM,26.33,.Z.WCMASS
9/15/2017 7:00:00 AM,25.9,.Z.NEMASSBOST
9/15/2017 8:00:00 AM,24.6,.Z.MAINE
9/15/2017 8:00:00 AM,24.89,.Z.NEWHAMPSHIRE
9/15/2017 8:00:00 AM,25.25,.Z.VERMONT
9/15/2017 8:00:00 AM,25.27,.Z.CONNECTICUT
9/15/2017 8:00:00 AM,24.24,.Z.RHODEISLAND
9/15/2017 8:00:00 AM,24.31,.Z.SEMASS
9/15/2017 8:00:00 AM,24.85,.Z.WCMASS
9/15/2017 8:00:00 AM,24.52,.Z.NEMASSBOST
9/15/2017 9:00:00 AM,27.9,.Z.MAINE
9/15/2017 9:00:00 AM,28.1,.Z.NEWHAMPSHIRE
9/15/2017 9:00:00 AM,28.49,.Z.VERMONT
9/15/2017 9:00:00 AM,28.56,.Z.CONNECTICUT
9/15/2017 9:00:00 AM,27.26,.Z.RHODEISLAND
9/15/2017 9:00:00 AM,27.34,.Z.SEMASS
9/15/2017 9:00:00 AM,28.01,.Z.WCMASS
9/15/2017 9:00:00 AM,27.63,.Z.NEMASSBOST
9/15/2017 10:00:00 AM,29.75,.Z.MAINE
9/15/2017 10:00:00 AM,29.88,.Z.NEWHAMPSHIRE
9/15/2017 10:00:00 AM,30.18,.Z.VERMONT
9/15/2017 10:00:00 AM,30.4,.Z.CONNECTICUT
9/15/2017 10:00:00 AM,28.98,.Z.RHODEISLAND
9/15/2017 10:00:00 AM,29.07,.Z.SEMASS
9/15/2017 10:00:00 AM,29.76,.Z.WCMASS
9/15/2017 10:00:00 AM,29.4,.Z.NEMASSBOST
9/15/2017 11:00:00 AM,24.36,.Z.MAINE
9/15/2017 11:00:00 AM,24.56,.Z.NEWHAMPSHIRE
9/15/2017 11:00:00 AM,24.88,.Z.VERMONT
9/15/2017 11:00:00 AM,25.14,.Z.CONNECTICUT
9/15/2017 11:00:00 AM,23.91,.Z.RHODEISLAND
9/15/2017 11:00:00 AM,23.93,.Z.SEMASS
9/15/2017 11:00:00 AM,24.54,.Z.WCMASS
9/15/2017 11:00:00 AM,24.21,.Z.NEMASSBOST
9/15/2017 12:00:00 PM,30.83,.Z.MAINE
9/15/2017 12:00:00 PM,31.15,.Z.NEWHAMPSHIRE
9/15/2017 12:00:00 PM,31.55,.Z.VERMONT
9/15/2017 12:00:00 PM,31.94,.Z.CONNECTICUT
9/15/2017 12:00:00 PM,30.41,.Z.RHODEISLAND
9/15/2017 12:00:00 PM,30.43,.Z.SEMASS
9/15/2017 12:00:00 PM,31.17,.Z.WCMASS
9/15/2017 12:00:00 PM,30.79,.Z.NEMASSBOST
9/15/2017 1:00:00 PM,36.01,.Z.MAINE
9/15/2017 1:00:00 PM,36.36,.Z.NEWHAMPSHIRE
9/15/2017 1:00:00 PM,36.78,.Z.VERMONT
9/15/2017 1:00:00 PM,37.16,.Z.CONNECTICUT
9/15/2017 1:00:00 PM,35.51,.Z.RHODEISLAND
9/15/2017 1:00:00 PM,35.55,.Z.SEMASS
9/15/2017 1:00:00 PM,36.35,.Z.WCMASS
9/15/2017 1:00:00 PM,35.96,.Z.NEMASSBOST
9/15/2017 2:00:00 PM,39.66,.Z.MAINE
9/15/2017 2:00:00 PM,40.05,.Z.NEWHAMPSHIRE
9/15/2017 2:00:00 PM,40.47,.Z.VERMONT
9/15/2017 2:00:00 PM,40.86,.Z.CONNECTICUT
9/15/2017 2:00:00 PM,39.17,.Z.RHODEISLAND
9/15/2017 2:00:00 PM,39.25,.Z.SEMASS
9/15/2017 2:00:00 PM,40.04,.Z.WCMASS
9/15/2017 2:00:00 PM,39.65,.Z.NEMASSBOST
9/15/2017 3:00:00 PM,40.69,.Z.MAINE
9/15/2017 3:00:00 PM,40.99,.Z.NEWHAMPSHIRE
9/15/2017 3:00:00 PM,41.25,.Z.VERMONT
9/15/2017 3:00:00 PM,41.94,.Z.CONNECTICUT
9/15/2017 3:00:00 PM,40.29,.Z.RHODEISLAND
9/15/2017 3:00:00 PM,40.41,.Z.SEMASS
9/15/2017 3:00:00 PM,41.11,.Z.WCMASS
9/15/2017 3:00:00 PM,40.73,.Z.NEMASSBOST
9/15/2017 4:00:00 PM,39.26,.Z.MAINE
9/15/2017 4:00:00 PM,39.58,.Z.NEWHAMPSHIRE
9/15/2017 4:00:00 PM,39.83,.Z.VERMONT
9/15/2017 4:00:00 PM,40.48,.Z.CONNECTICUT
9/15/2017 4:00:00 PM,38.97,.Z.RHODEISLAND
9/15/2017 4:00:00 PM,39.11,.Z.SEMASS
9/15/2017 4:00:00 PM,39.72,.Z.WCMASS
9/15/2017 4:00:00 PM,39.37,.Z.NEMASSBOST
9/15/2017 5:00:00 PM,38.64,.Z.MAINE
9/15/2017 5:00:00 PM,39.07,.Z.NEWHAMPSHIRE
9/15/2017 5:00:00 PM,39.42,.Z.VERMONT
9/15/2017 5:00:00 PM,39.94,.Z.CONNECTICUT
9/15/2017 5:00:00 PM,38.49,.Z.RHODEISLAND
9/15/2017 5:00:00 PM,38.65,.Z.SEMASS
9/15/2017 5:00:00 PM,39.25,.Z.WCMASS
9/15/2017 5:00:00 PM,38.87,.Z.NEMASSBOST
9/15/2017 6:00:00 PM,48.55,.Z.MAINE
9/15/2017 6:00:00 PM,49.24,.Z.NEWHAMPSHIRE
9/15/2017 6:00:00 PM,49.92,.Z.VERMONT
9/15/2017 6:00:00 PM,50.23,.Z.CONNECTICUT
9/15/2017 6:00:00 PM,48.37,.Z.RHODEISLAND
9/15/2017 6:00:00 PM,48.55,.Z.SEMASS
9/15/2017 6:00:00 PM,49.39,.Z.WCMASS
9/15/2017 6:00:00 PM,48.84,.Z.NEMASSBOST
9/15/2017 7:00:00 PM,38.37,.Z.MAINE
9/15/2017 7:00:00 PM,39.01,.Z.NEWHAMPSHIRE
9/15/2017 7:00:00 PM,39.71,.Z.VERMONT
9/15/2017 7:00:00 PM,39.59,.Z.CONNECTICUT
9/15/2017 7:00:00 PM,38.11,.Z.RHODEISLAND
9/15/2017 7:00:00 PM,38.26,.Z.SEMASS
9/15/2017 7:00:00 PM,38.98,.Z.WCMASS
9/15/2017 7:00:00 PM,38.52,.Z.NEMASSBOST
9/15/2017 8:00:00 PM,35.56,.Z.MAINE
9/15/2017 8:00:00 PM,36.1,.Z.NEWHAMPSHIRE
9/15/2017 8:00:00 PM,36.75,.Z.VERMONT
9/15/2017 8:00:00 PM,36.54,.Z.CONNECTICUT
9/15/2017 8:00:00 PM,35.19,.Z.RHODEISLAND
9/15/2017 8:00:00 PM,35.37,.Z.SEMASS
9/15/2017 8:00:00 PM,36.02,.Z.WCMASS
9/15/2017 8:00:00 PM,35.61,.Z.NEMASSBOST
9/15/2017 9:00:00 PM,29.32,.Z.MAINE
9/15/2017 9:00:00 PM,29.66,.Z.NEWHAMPSHIRE
9/15/2017 9:00:00 PM,30.09,.Z.VERMONT
9/15/2017 9:00:00 PM,29.98,.Z.CONNECTICUT
9/15/2017 9:00:00 PM,28.92,.Z.RHODEISLAND
9/15/2017 9:00:00 PM,29.07,.Z.SEMASS
9/15/2017 9:00:00 PM,29.58,.Z.WCMASS
9/15/2017 9:00:00 PM,29.24,.Z.NEMASSBOST
9/15/2017 10:00:00 PM,19.39,.Z.MAINE
9/15/2017 10:00:00 PM,19.66,.Z.NEWHAMPSHIRE
9/15/2017 10:00:00 PM,19.98,.Z.VERMONT
9/15/2017 10:00:00 PM,20.03,.Z.CONNECTICUT
9/15/2017 10:00:00 PM,19.26,.Z.RHODEISLAND
9/15/2017 10:00:00 PM,19.32,.Z.SEMASS
9/15/2017 10:00:00 PM,19.71,.Z.WCMASS
9/15/2017 10:00:00 PM,19.44,.Z.NEMASSBOST
9/15/2017 11:00:00 PM,24.37,.Z.MAINE
9/15/2017 11:00:00 PM,24.68,.Z.NEWHAMPSHIRE
9/15/2017 11:00:00 PM,24.89,.Z.VERMONT
9/15/2017 11:00:00 PM,25.04,.Z.CONNECTICUT
9/15/2017 11:00:00 PM,24.32,.Z.RHODEISLAND
9/15/2017 11:00:00 PM,24.34,.Z.SEMASS
9/15/2017 11:00:00 PM,24.77,.Z.WCMASS
9/15/2017 11:00:00 PM,24.54,.Z.NEMASSBOST
9/16/2017 12:00:00 AM,30.12,.Z.NEWHAMPSHIRE
9/16/2017 12:00:00 AM,30.25,.Z.VERMONT
9/16/2017 12:00:00 AM,30.57,.Z.CONNECTICUT
9/16/2017 12:00:00 AM,29.82,.Z.RHODEISLAND
9/16/2017 12:00:00 AM,29.83,.Z.SEMASS
9/16/2017 12:00:00 AM,30.26,.Z.WCMASS
9/16/2017 12:00:00 AM,30.04,.Z.NEMASSBOST
9/16/2017 12:00:00 AM,29.71,.Z.MAINE
9/16/2017 1:00:00 AM,40.44,.Z.MAINE
9/16/2017 1:00:00 AM,40.96,.Z.NEWHAMPSHIRE
9/16/2017 1:00:00 AM,41.02,.Z.VERMONT
9/16/2017 1:00:00 AM,41.6,.Z.CONNECTICUT
9/16/2017 1:00:00 AM,40.55,.Z.RHODEISLAND
9/16/2017 1:00:00 AM,40.54,.Z.SEMASS
9/16/2017 1:00:00 AM,41.23,.Z.WCMASS
9/16/2017 1:00:00 AM,40.99,.Z.NEMASSBOST
9/16/2017 2:00:00 AM,28.32,.Z.MAINE
9/16/2017 2:00:00 AM,28.72,.Z.NEWHAMPSHIRE
9/16/2017 2:00:00 AM,28.9,.Z.VERMONT
9/16/2017 2:00:00 AM,29.05,.Z.CONNECTICUT
9/16/2017 2:00:00 AM,28.24,.Z.RHODEISLAND
9/16/2017 2:00:00 AM,28.25,.Z.SEMASS
9/16/2017 2:00:00 AM,28.81,.Z.WCMASS
9/16/2017 2:00:00 AM,28.64,.Z.NEMASSBOST
9/16/2017 3:00:00 AM,35.61,.Z.MAINE
9/16/2017 3:00:00 AM,36.16,.Z.NEWHAMPSHIRE
9/16/2017 3:00:00 AM,36.5,.Z.VERMONT
9/16/2017 3:00:00 AM,36.65,.Z.CONNECTICUT
9/16/2017 3:00:00 AM,35.53,.Z.RHODEISLAND
9/16/2017 3:00:00 AM,35.56,.Z.SEMASS
9/16/2017 3:00:00 AM,36.34,.Z.WCMASS
9/16/2017 3:00:00 AM,36.03,.Z.NEMASSBOST
9/16/2017 4:00:00 AM,42.84,.Z.MAINE
9/16/2017 4:00:00 AM,43.62,.Z.NEWHAMPSHIRE
9/16/2017 4:00:00 AM,44.08,.Z.VERMONT
9/16/2017 4:00:00 AM,44.33,.Z.CONNECTICUT
9/16/2017 4:00:00 AM,42.87,.Z.RHODEISLAND
9/16/2017 4:00:00 AM,42.9,.Z.SEMASS
9/16/2017 4:00:00 AM,43.91,.Z.WCMASS
9/16/2017 4:00:00 AM,43.47,.Z.NEMASSBOST
9/16/2017 6:00:00 AM,35.44,.Z.MAINE
9/16/2017 6:00:00 AM,36.04,.Z.NEWHAMPSHIRE
9/16/2017 6:00:00 AM,36.4,.Z.VERMONT
9/16/2017 6:00:00 AM,36.61,.Z.CONNECTICUT
9/16/2017 6:00:00 AM,35.5,.Z.RHODEISLAND
9/16/2017 6:00:00 AM,35.54,.Z.SEMASS
9/16/2017 6:00:00 AM,36.28,.Z.WCMASS
9/16/2017 6:00:00 AM,36,.Z.NEMASSBOST
9/16/2017 7:00:00 AM,39.89,.Z.MAINE
9/16/2017 7:00:00 AM,40.44,.Z.NEWHAMPSHIRE
9/16/2017 7:00:00 AM,40.73,.Z.VERMONT
9/16/2017 7:00:00 AM,41,.Z.CONNECTICUT
9/16/2017 7:00:00 AM,39.79,.Z.RHODEISLAND
9/16/2017 7:00:00 AM,39.86,.Z.SEMASS
9/16/2017 7:00:00 AM,40.6,.Z.WCMASS
9/16/2017 7:00:00 AM,40.41,.Z.NEMASSBOST
9/16/2017 8:00:00 AM,31.73,.Z.MAINE
9/16/2017 8:00:00 AM,32.04,.Z.NEWHAMPSHIRE
9/16/2017 8:00:00 AM,32.16,.Z.VERMONT
9/16/2017 8:00:00 AM,32.07,.Z.CONNECTICUT
9/16/2017 8:00:00 AM,31.26,.Z.RHODEISLAND
9/16/2017 8:00:00 AM,31.3,.Z.SEMASS
9/16/2017 8:00:00 AM,31.9,.Z.WCMASS
9/16/2017 8:00:00 AM,31.88,.Z.NEMASSBOST
9/16/2017 9:00:00 AM,33.82,.Z.MAINE
9/16/2017 9:00:00 AM,33.91,.Z.NEWHAMPSHIRE
9/16/2017 9:00:00 AM,33.82,.Z.VERMONT
9/16/2017 9:00:00 AM,33.7,.Z.CONNECTICUT
9/16/2017 9:00:00 AM,32.86,.Z.RHODEISLAND
9/16/2017 9:00:00 AM,33.01,.Z.SEMASS
9/16/2017 9:00:00 AM,33.59,.Z.WCMASS
9/16/2017 9:00:00 AM,33.68,.Z.NEMASSBOST
9/16/2017 10:00:00 AM,32.73,.Z.MAINE
9/16/2017 10:00:00 AM,32.74,.Z.NEWHAMPSHIRE
9/16/2017 10:00:00 AM,32.53,.Z.VERMONT
9/16/2017 10:00:00 AM,32.49,.Z.CONNECTICUT
9/16/2017 10:00:00 AM,31.65,.Z.RHODEISLAND
9/16/2017 10:00:00 AM,31.82,.Z.SEMASS
9/16/2017 10:00:00 AM,32.37,.Z.WCMASS
9/16/2017 10:00:00 AM,32.5,.Z.NEMASSBOST
9/16/2017 11:00:00 AM,32.66,.Z.MAINE
9/16/2017 11:00:00 AM,32.74,.Z.NEWHAMPSHIRE
9/16/2017 11:00:00 AM,32.54,.Z.VERMONT
9/16/2017 11:00:00 AM,32.5,.Z.CONNECTICUT
9/16/2017 11:00:00 AM,31.62,.Z.RHODEISLAND
9/16/2017 11:00:00 AM,31.79,.Z.SEMASS
9/16/2017 11:00:00 AM,32.34,.Z.WCMASS
9/16/2017 11:00:00 AM,32.5,.Z.NEMASSBOST
9/16/2017 12:00:00 PM,23.49,.Z.MAINE
9/16/2017 12:00:00 PM,23.6,.Z.NEWHAMPSHIRE
9/16/2017 12:00:00 PM,23.53,.Z.VERMONT
9/16/2017 12:00:00 PM,23.58,.Z.CONNECTICUT
9/16/2017 12:00:00 PM,22.87,.Z.RHODEISLAND
9/16/2017 12:00:00 PM,22.97,.Z.SEMASS
9/16/2017 12:00:00 PM,23.37,.Z.WCMASS
9/16/2017 12:00:00 PM,23.46,.Z.NEMASSBOST
9/16/2017 1:00:00 PM,26.19,.Z.MAINE
9/16/2017 1:00:00 PM,26.38,.Z.NEWHAMPSHIRE
9/16/2017 1:00:00 PM,26.37,.Z.VERMONT
9/16/2017 1:00:00 PM,26.51,.Z.CONNECTICUT
9/16/2017 1:00:00 PM,25.64,.Z.RHODEISLAND
9/16/2017 1:00:00 PM,25.73,.Z.SEMASS
9/16/2017 1:00:00 PM,26.18,.Z.WCMASS
9/16/2017 1:00:00 PM,26.23,.Z.NEMASSBOST
9/16/2017 2:00:00 PM,53.24,.Z.MAINE
9/16/2017 2:00:00 PM,53.72,.Z.NEWHAMPSHIRE
9/16/2017 2:00:00 PM,53.98,.Z.VERMONT
9/16/2017 2:00:00 PM,54.32,.Z.CONNECTICUT
9/16/2017 2:00:00 PM,52.33,.Z.RHODEISLAND
9/16/2017 2:00:00 PM,52.43,.Z.SEMASS
9/16/2017 2:00:00 PM,53.45,.Z.WCMASS
9/16/2017 2:00:00 PM,53.45,.Z.NEMASSBOST
9/16/2017 3:00:00 PM,49.36,.Z.MAINE
9/16/2017 3:00:00 PM,49.76,.Z.NEWHAMPSHIRE
9/16/2017 3:00:00 PM,49.96,.Z.VERMONT
9/16/2017 3:00:00 PM,50.39,.Z.CONNECTICUT
9/16/2017 3:00:00 PM,48.63,.Z.RHODEISLAND
9/16/2017 3:00:00 PM,48.73,.Z.SEMASS
9/16/2017 3:00:00 PM,49.56,.Z.WCMASS
9/16/2017 3:00:00 PM,49.63,.Z.NEMASSBOST
9/16/2017 4:00:00 PM,59.44,.Z.MAINE
9/16/2017 4:00:00 PM,59.83,.Z.NEWHAMPSHIRE
9/16/2017 4:00:00 PM,59.75,.Z.VERMONT
9/16/2017 4:00:00 PM,60.33,.Z.CONNECTICUT
9/16/2017 4:00:00 PM,58.55,.Z.RHODEISLAND
9/16/2017 4:00:00 PM,58.75,.Z.SEMASS
9/16/2017 4:00:00 PM,59.57,.Z.WCMASS
9/16/2017 4:00:00 PM,59.78,.Z.NEMASSBOST
9/16/2017 5:00:00 PM,59.84,.Z.MAINE
9/16/2017 5:00:00 PM,60.28,.Z.NEWHAMPSHIRE
9/16/2017 5:00:00 PM,60.04,.Z.VERMONT
9/16/2017 5:00:00 PM,60.25,.Z.CONNECTICUT
9/16/2017 5:00:00 PM,58.91,.Z.RHODEISLAND
9/16/2017 5:00:00 PM,59.23,.Z.SEMASS
9/16/2017 5:00:00 PM,59.84,.Z.WCMASS
9/16/2017 5:00:00 PM,60.23,.Z.NEMASSBOST
9/16/2017 6:00:00 PM,52.33,.Z.MAINE
9/16/2017 6:00:00 PM,52.88,.Z.NEWHAMPSHIRE
9/16/2017 6:00:00 PM,52.89,.Z.VERMONT
9/16/2017 6:00:00 PM,52.88,.Z.CONNECTICUT
9/16/2017 6:00:00 PM,51.66,.Z.RHODEISLAND
9/16/2017 6:00:00 PM,51.97,.Z.SEMASS
9/16/2017 6:00:00 PM,52.57,.Z.WCMASS
9/16/2017 6:00:00 PM,52.79,.Z.NEMASSBOST
9/16/2017 7:00:00 PM,85.62,.Z.MAINE
9/16/2017 7:00:00 PM,86.62,.Z.NEWHAMPSHIRE
9/16/2017 7:00:00 PM,86.66,.Z.VERMONT
9/16/2017 7:00:00 PM,86.64,.Z.CONNECTICUT
9/16/2017 7:00:00 PM,84.53,.Z.RHODEISLAND
9/16/2017 7:00:00 PM,85.03,.Z.SEMASS
9/16/2017 7:00:00 PM,86.18,.Z.WCMASS
9/16/2017 7:00:00 PM,86.41,.Z.NEMASSBOST
9/16/2017 8:00:00 PM,71.09,.Z.MAINE
9/16/2017 8:00:00 PM,72.1,.Z.NEWHAMPSHIRE
9/16/2017 8:00:00 PM,72.25,.Z.VERMONT
9/16/2017 8:00:00 PM,72.44,.Z.CONNECTICUT
9/16/2017 8:00:00 PM,70.45,.Z.RHODEISLAND
9/16/2017 8:00:00 PM,70.84,.Z.SEMASS
9/16/2017 8:00:00 PM,71.96,.Z.WCMASS
9/16/2017 8:00:00 PM,71.96,.Z.NEMASSBOST
9/16/2017 9:00:00 PM,25.08,.Z.MAINE
9/16/2017 9:00:00 PM,25.52,.Z.NEWHAMPSHIRE
9/16/2017 9:00:00 PM,25.8,.Z.VERMONT
9/16/2017 9:00:00 PM,25.67,.Z.CONNECTICUT
9/16/2017 9:00:00 PM,24.83,.Z.RHODEISLAND
9/16/2017 9:00:00 PM,24.98,.Z.SEMASS
9/16/2017 9:00:00 PM,25.42,.Z.WCMASS
9/16/2017 9:00:00 PM,25.38,.Z.NEMASSBOST
9/16/2017 10:00:00 PM,23.87,.Z.MAINE
9/16/2017 10:00:00 PM,24.27,.Z.NEWHAMPSHIRE
9/16/2017 10:00:00 PM,24.61,.Z.VERMONT
9/16/2017 10:00:00 PM,24.58,.Z.CONNECTICUT
9/16/2017 10:00:00 PM,23.68,.Z.RHODEISLAND
9/16/2017 10:00:00 PM,23.79,.Z.SEMASS
9/16/2017 10:00:00 PM,24.26,.Z.WCMASS
9/16/2017 10:00:00 PM,24.16,.Z.NEMASSBOST
9/16/2017 11:00:00 PM,32.96,.Z.MAINE
9/16/2017 11:00:00 PM,33.51,.Z.NEWHAMPSHIRE
9/16/2017 11:00:00 PM,33.87,.Z.VERMONT
9/16/2017 11:00:00 PM,33.9,.Z.CONNECTICUT
9/16/2017 11:00:00 PM,32.6,.Z.RHODEISLAND
9/16/2017 11:00:00 PM,32.72,.Z.SEMASS
9/16/2017 11:00:00 PM,33.47,.Z.WCMASS
9/16/2017 11:00:00 PM,33.3,.Z.NEMASSBOST
9/17/2017 12:00:00 AM,30.52,.Z.MAINE
9/17/2017 12:00:00 AM,31.11,.Z.NEWHAMPSHIRE
9/17/2017 12:00:00 AM,31.51,.Z.VERMONT
9/17/2017 12:00:00 AM,31.56,.Z.CONNECTICUT
9/17/2017 12:00:00 AM,30.21,.Z.RHODEISLAND
9/17/2017 12:00:00 AM,30.29,.Z.SEMASS
9/17/2017 12:00:00 AM,31.09,.Z.WCMASS
9/17/2017 12:00:00 AM,30.85,.Z.NEMASSBOST
9/17/2017 1:00:00 AM,27.43,.Z.MAINE
9/17/2017 1:00:00 AM,27.95,.Z.NEWHAMPSHIRE
9/17/2017 1:00:00 AM,28.39,.Z.VERMONT
9/17/2017 1:00:00 AM,28.48,.Z.CONNECTICUT
9/17/2017 1:00:00 AM,27.26,.Z.RHODEISLAND
9/17/2017 1:00:00 AM,27.26,.Z.SEMASS
9/17/2017 1:00:00 AM,28.04,.Z.WCMASS
9/17/2017 1:00:00 AM,27.74,.Z.NEMASSBOST
9/17/2017 2:00:00 AM,16.85,.Z.MAINE
9/17/2017 2:00:00 AM,17.19,.Z.NEWHAMPSHIRE
9/17/2017 2:00:00 AM,17.44,.Z.VERMONT
9/17/2017 2:00:00 AM,17.5,.Z.CONNECTICUT
9/17/2017 2:00:00 AM,16.8,.Z.RHODEISLAND
9/17/2017 2:00:00 AM,16.77,.Z.SEMASS
